sample_id,date,source_year,state,district,district_dist_km,latitude,longitude,rainfall_24h_mm,rain_3d_mm,rain_7d_mm,rainfall_bin,slope_deg,slope_bin,historical_incidents_90d,nearest_river,river_danger_level_m,river_danger_level_is_official,river_gauge_dist_km,present_river_level_m,river_level_ratio,river_bin,rainfall_risk,slope_risk,incident_risk,river_risk,rainfall_slope_interaction,rainfall_river_interaction,slope_rainfall_river_interaction,blocked
6207,10-02-2023,2023,Arunachal Pradesh,Tawang,113.40793046186242,28.25,92.75,1.2064905,14.21022891998291,16.64562839269638,low,9.4,low,0,Dikrong,14,FALSE,153.9,6.9,0.493,low,0.03383822,0.14595735144380453,0,0.000291552,0.004938937,9.865606478941487e-06,1.4399577920531375e-06,0
3914,01-06-2024,2024,Meghalaya,West Garo Hills (Tura),32.49726549,25.75,90,32.440884,214.95343017578125,459.21964263916016,low,14.5,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,30.1,33.29,1.163,critical,0.10886721,0.2856375705089441,0,0.9948315469697114,0.031096566266531837,0.10830453805239645,0.030935845124380013,1
5225,25-11-2023,2023,Manipur,Ukhrul,15.162015101394168,25,94.5,0,0,1.1024539321660995,low,8.4,low,2,Imphal River,8,FALSE,59.9,3.11,0.389,low,0.03229546,0.12638208935801287,0.6321205588285577,3.643296965093127e-05,0.004081568,1.1766195775845161e-06,1.487036405946737e-07,1
5852,06-07-2023,2023,Meghalaya,West Garo Hills (Tura),30.439910707173485,25.25,90.25,15.587209,60.01916790008545,318.0607099533081,low,15.7,moderate,1,Brahmaputra (Dhubri gauge),28.62,TRUE,89.8,24.16,0.844,moderate,0.058606736,0.3281274275453745,0.3934693402873666,0.24601128355105176,0.019230477639286602,0.014417918437148906,0.004730914,1
9563,22-03-2023,2023,Sikkim,East Sikkim (Gangtok),39.22115674349066,27,88.75,14.810797,42.03695106506348,108.22908401489258,low,33.6,very_high,1,Teesta,15,FALSE,28.8,8.9,0.593,low,0.056916576,0.9060785039807289,0.3934693402873666,0.00215029,0.051570886,0.000122387,0.000110892,0
10957,20-08-2024,2024,Assam,Darrang (Mangaldai),34.59924806597198,26.75,92,7.1262736,7.1262736320495605,61.02619695663452,low,3.9,low,0,Brahmaputra (Guwahati gauge),49.68,TRUE,73,25.04,0.504,low,0.042494815,0.063964011,0,0.00036327,0.002718139,1.5437104698138808e-05,9.874191302118197e-07,0
6524,30-05-2024,2024,Arunachal Pradesh,Lower Subansiri (Ziro),105.92662923707623,28.5,93.75,15.456054,84.09208583831787,113.42079496383667,low,17.5,moderate,0,Subansiri,42,FALSE,144.5,21.97,0.523,low,0.058317944,0.39731466202150834,0,0.000531115,0.023170574372040304,3.0973557691392764e-05,1.2306248605759407e-05,1
10965,13-10-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),110.2608390351687,29,94,4.3195596,95.50115060806274,200.45738077163696,low,27.8,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,190.6,102.42,0.969,high,0.038154222,0.7858349830425586,0,0.7989910002494705,0.029982922454300526,0.030484880056385184,0.023956085202163885,1
179,23-11-2023,2023,Assam,Barpeta,47.813818457160224,26.75,91,0,5.996189594268799,5.996189594268799,low,10.2,moderate,0,Manas,33,FALSE,47.8,22.04,0.668,low,0.03229546,0.1633742395133794,0,0.009565319,0.005276247,0.000308916,5.046897918577353e-05,0
9134,16-10-2024,2024,Tripura,West Tripura (Agartala),10.462664924585134,23.75,91.25,0.25760046,0.5152009129524231,18.33002597093582,low,20.2,high,1,Gomti,12,FALSE,33.9,5.44,0.453,low,0.03261904,0.5083325618141193,0.3934693402873666,0.000131024,0.01658132,4.273872938757481e-06,2.172548779826629e-06,1
6926,03-01-2024,2024,Arunachal Pradesh,Tawang,76.93316284,28,92.5,0,0,0,low,16.8,moderate,0,Dikrong,14,FALSE,149,6.8,0.486,low,0.03229546,0.36973977708224876,0,0.000253473,0.011940916826020755,8.18602548244004e-06,3.0266992370669887e-06,1
8745,04-06-2025,2025,Manipur,Imphal,48.67927173063843,25,93.5,8.06709,29.507716178894043,256.5108976364136,low,19.2,moderate,0,Imphal River,8,FALSE,48.7,6.58,0.823,moderate,0.04405269,0.4667159617488687,0,0.1765352747791165,0.020560093705850633,0.007776854,0.003629582,0
2392,18-09-2025,2025,Arunachal Pradesh,West Siang (Aalo),101.3674120424632,28.75,94,51.108265,102.67096900939941,110.04130780696869,moderate,25.2,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,166.5,107.29,1.015,critical,0.20494506,0.7040516276171623,0.3934693402873666,0.9088770389851436,0.1442919013968741,0.18626985713388383,0.13114359609112722,1
8724,14-02-2023,2023,Sikkim,North Sikkim (Mangan),75.42252432677243,28,88,0.07710652,14.322499439120293,31.00383920967579,low,23.3,high,0,Teesta,15,FALSE,106,4.53,0.302,low,0.032392,0.6341355910108007,0,6.394921520987182e-06,0.020540919,2.0714429098124962e-07,1.31357567385908e-07,0
10982,20-07-2025,2025,Assam,Bongaigaon,60.82182194,27,90.75,109.11479,111.33928680419922,120.27737385034561,high,6.7,low,0,Manas,33,FALSE,79.6,29.5,0.894,moderate,0.7240402,0.098263769,0,0.4700359482354282,0.07114692,0.34032492678404613,0.033441610001837915,1
3825,20-07-2025,2025,Sikkim,East Sikkim (Gangtok),39.22115674349066,27,88.75,114.22735,221.64778900146484,334.95876693725586,high,33.6,very_high,1,Teesta,15,FALSE,28.8,14.92,0.995,high,0.7629812,0.9060785039807289,0.3934693402873666,0.8698915256370021,0.6913208428565333,0.6637108595503314,0.601374143,1
3874,08-04-2023,2023,Meghalaya,West Garo Hills (Tura),53.607924247572356,26,90.25,0,0,34.67267179489136,low,20.6,high,0,Brahmaputra (Dhubri gauge),28.62,TRUE,27.1,8.07,0.282,low,0.03229546,0.524979187,0,4.286653125796474e-06,0.016954445265659087,1.3843944203425833e-07,7.267782579418275e-08,1
8457,30-05-2025,2025,Arunachal Pradesh,Tawang,76.93316284,28,92.5,50.231518,60.991512298583984,81.54462254047394,moderate,16.8,moderate,0,Dikrong,14,FALSE,149,5.32,0.38,low,0.19928974,0.36973977708224876,0,3.043155690056533e-05,0.073685344,6.064697036092072e-06,2.2423597301960574e-06,0
6155,04-08-2025,2025,Meghalaya,West Khasi Hills (Nongstoin),2.9956866868732273,25.5,91.25,93.60444,409.10435485839844,544.6872168,high,20.2,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,85.9,55.59,1.119,critical,0.58520496,0.5083325618141193,0,0.9876295852598377,0.29747873595194957,0.5779657308659235,0.2937988006118447,1
8046,03-09-2025,2025,Sikkim,South Sikkim (Namchi),21.815625520404996,27,88.25,0.97570986,23.873241364955902,50.85237879,low,25.5,high,2,Teesta,15,FALSE,33.6,14.54,0.969,high,0.033537712,0.7143624294910559,0.6321205588285577,0.7989910002494705,0.023958081,0.026796330015536062,0.019142291411342445,1
2314,16-01-2024,2024,Meghalaya,West Jaintia Hills (Jowai),22.799494798971775,25.25,92.25,0,0,0,low,23.5,high,1,Barak,20.5,FALSE,70.9,8.94,0.436,low,0.03229546,0.6418340450887311,0.3934693402873666,9.326242477381309e-05,0.020728326849204847,3.011953071441892e-06,1.9331740234609772e-06,1
4168,16-06-2024,2024,Assam,Bongaigaon,35.47008495,26.75,90.75,105.59413,207.09875297546387,254.86433815956116,high,6.5,low,0,Manas,33,FALSE,53.9,32.04,0.971,high,0.695035,0.095349465,0,0.805338416,0.066271214,0.5597383707649314,0.053370754135935554,1
3161,14-03-2025,2025,Nagaland,Mokokchung,107.57336502535034,27,93.75,55.168495,70.46814036369324,73.38986039161682,moderate,15.4,moderate,0,Dikrong,14,FALSE,17,5.75,0.411,low,0.23267636,0.3172006139065875,0,5.6568595860266094e-05,0.073805083,1.3162174807118185e-05,4.175049929163709e-06,0
5308,24-06-2023,2023,Sikkim,North Sikkim (Mangan),38.38046538412367,27.75,88.25,5.0601616,9.443241193890572,104.3165456,low,31.9,very_high,1,Teesta,15,FALSE,70.2,13.08,0.872,moderate,0.03925639,0.8790360490745158,0.3934693402873666,0.3635474597184335,0.034507782,0.014271560929168488,0.012545216533302492,1
3054,29-08-2023,2023,Meghalaya,West Khasi Hills (Nongstoin),27.186833819024493,25.5,91,0.98112315,169.23361033201218,320.29817217588425,low,24.2,high,0,Brahmaputra (Goalpara gauge),36.27,TRUE,83.6,33.11,0.913,moderate,0.03354474,0.668187772,0,0.5646362918030292,0.022414186,0.018940578490111878,0.012655862944884142,1
7071,06-06-2025,2025,Meghalaya,West Garo Hills (Tura),69.85397267983855,26,89.75,0,61.03504562,150.92786598205566,low,22.4,high,0,Brahmaputra (Dhubri gauge),28.62,TRUE,23.1,22.9,0.8,moderate,0.03229546,0.5986876601124519,0,0.1192029220221176,0.019334894423808504,0.003849713,0.002304776,0
5819,01-07-2024,2024,Meghalaya,West Garo Hills (Tura),26.06141026406946,25.75,90.25,109.41767,149.8829221725464,185.64332807064056,high,15.9,moderate,1,Brahmaputra (Dhubri gauge),28.62,TRUE,40.4,19.4,0.678,low,0.7264543,0.3355177436521295,0.3934693402873666,0.011658416554833108,0.24373831349734423,0.008469307,0.002841603,0
5630,30-03-2023,2023,Meghalaya,East Garo Hills (Williamnagar),32.343882729212744,25.75,90.5,0,3.047559976577759,3.9412026703357697,low,19.6,moderate,1,Brahmaputra (Goalpara gauge),36.27,TRUE,48.2,14.8,0.408,low,0.03229546,0.4833395034305887,0.3934693402873666,5.3274472797878686e-05,0.015609672442440393,1.7205236981793917e-06,8.315970699185873e-07,1
411,13-07-2025,2025,Nagaland,Dimapur,104.9404356726614,26.75,93.25,0,0.44801849126815796,2.462381064891815,low,16.7,moderate,2,Brahmaputra (Tezpur gauge),65.23,TRUE,46.7,61.06,0.936,moderate,0.03229546,0.3658644089891993,0.6321205588285577,0.6726070170677606,0.011815760024027486,0.021722154188504934,0.007947363,1
3262,06-04-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),71.63519490069595,29.25,95.25,13.748465,27.600624084472656,82.2835905,low,34,very_high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,199.8,54.75,0.518,low,0.05467814,0.9116003227929417,0,0.000480597,0.049844609,2.6278169330608957e-05,2.3955187644190706e-05,0
4365,16-02-2024,2024,Tripura,West Tripura (Agartala),10.462664924585134,23.75,91.25,0.40787303,0.5098412930965424,0.5098412930965424,low,20.2,high,1,Gomti,12,FALSE,33.9,2.29,0.191,low,0.032809254,0.5083325618141193,0.3934693402873666,6.94550686599189e-07,0.016678012026230888,2.27876897411187e-08,1.1583724703928194e-08,0
2678,08-11-2025,2025,Tripura,Dhalai (Ambassa),45.84024088606971,23.75,92.25,0,33.39935017,52.151662826538086,low,15.2,moderate,0,Tlawng,9,FALSE,47.9,4.03,0.448,low,0.03229546,0.31002551887238755,0,0.000118557,0.010012417,3.828845923209723e-06,1.1870399440255201e-06,0
4344,08-01-2023,2023,Nagaland,Mokokchung,54.84177025,26.75,94.25,0,0,0,low,14.6,moderate,1,Brahmaputra (Neamatighat gauge),85.05,TRUE,11.1,43.29,0.509,low,0.03229546,0.289050497,0.3934693402873666,0.00040146,0.009335019,1.2965350526668233e-05,3.7476410183746192e-06,0
8431,31-05-2025,2025,Mizoram,Lunglei,46.43329344137618,23.25,92.5,89.127106,170.24067306518555,249.43565893173218,high,24.2,high,1,Tlawng,9,FALSE,57.9,6.85,0.761,low,0.54117763,0.668187772,0.3934693402873666,0.058414556,0.36160827522059347,0.031612651,0.021123187,1
11874,17-06-2024,2024,Assam,Bongaigaon,19.039281831166715,26.5,90.75,76.63721,415.91027069091797,609.3445947170258,moderate,7.3,low,0,Manas,33,FALSE,31.9,38.28,1.16,critical,0.4171433,0.10748743195928409,0,0.9945137011005495,0.04483766,0.41485471252759093,0.044591667685797795,0
665,30-05-2025,2025,Tripura,North Tripura (Dharmanagar),15.613033513234724,24.25,92.25,60.629707,101.16787630319595,171.2281352877617,moderate,13.5,moderate,0,Khowai,10,FALSE,15.6,5.94,0.594,low,0.27392247,0.25287573272933045,0,0.002193633,0.069268346,0.000600885,0.000151949,1
9941,19-06-2025,2025,Meghalaya,West Khasi Hills (Nongstoin),30.089783951068583,25.25,91.25,270.55557,401.3387680053711,464.1452810615301,critical,18.9,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,110,64.58,1.3,critical,0.9994025,0.4542946124155941,0,0.9996646498695336,0.45402318185197416,0.9990673732742813,0.45387092511870536,1
5353,18-08-2024,2024,Assam,Sonitpur (Tezpur),71.73486357117817,27.25,93,3.0729685,4.148462742567062,22.102110356092453,low,4.8,low,0,Dikrong,14,FALSE,63.6,8.76,0.626,low,0.036365863,0.073554177,0,0.004152019,0.002674861,0.000150992,1.1106073011865342e-05,1
2784,26-05-2025,2025,Meghalaya,West Khasi Hills (Nongstoin),30.089783951068583,25.25,91.25,45.008587,46.660224348306656,325.99520483613014,low,18.9,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,110,40.19,0.809,moderate,0.16802962,0.4542946124155941,0,0.13943387296165016,0.076334952,0.023429020862257146,0.010643678,0
5608,24-10-2024,2024,Assam,Sonitpur (Tezpur),111.01498195977551,27.5,92.25,0,0,2.6114185601472855,low,1.4,low,1,Brahmaputra (Tezpur gauge),65.23,TRUE,111,16.96,0.26,low,0.03229546,0.043107254941086116,0.3934693402873666,2.760764950193051e-06,0.001392169,8.916017883332914e-08,3.84345055956115e-09,0
4845,18-06-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),37.88431884844376,25.25,91.5,382.68616,880.2068634033203,1560.928424835205,critical,20.5,high,1,Brahmaputra (Guwahati gauge),49.68,TRUE,101.6,62.85,1.265,critical,0.9999932,0.520821285,0.3934693402873666,0.9993249172693672,0.5208177464288245,0.9993181269270024,0.5204661513624034,1
11649,07-04-2024,2024,Sikkim,North Sikkim (Mangan),38.38046538412367,27.75,88.25,4.7630963,24.15859079360962,42.19744598865509,low,31.9,very_high,1,Teesta,15,FALSE,70.2,7.65,0.51,low,0.038810678,0.8790360490745158,0.3934693402873666,0.000409567,0.034115985,1.589557928854749e-05,1.397278721555549e-05,1
8609,24-07-2025,2025,Mizoram,Saiha,56.10959326927075,22.25,92.5,100.393654,145.28436660766602,244.08686065673828,high,20.3,high,0,Tlawng,9,FALSE,166.1,9.29,1.032,critical,0.64925045,0.5124973964842104,0,0.9333919644249093,0.3327391641381298,0.6060051508292099,0.31057606205599136,1
2406,06-07-2024,2024,Arunachal Pradesh,Dibang Valley (Anini),79.18774170406024,29.5,96,0,73.69998931884766,496.7999610900879,low,35.6,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,249,111.62,1.056,critical,0.03229546,0.9308615796566533,0.3934693402873666,0.9577102281579662,0.030062604534826065,0.030929694,0.028791263848070982,1
7422,05-10-2025,2025,Assam,Dhubri,84.34350801,26.75,89.75,137.42233,146.00724577903748,160.44305682182312,critical,7,low,1,Brahmaputra (Dhubri gauge),28.62,TRUE,84.3,22.32,0.78,low,0.89060086,0.10278402491725178,0.3934693402873666,0.083172696,0.091539541,0.074073675,0.00761359,1
9230,15-03-2025,2025,Mizoram,Kolasib,31.931796639292607,24.5,92.75,7.054781,10.338212817907333,10.338212817907333,low,25.9,high,0,Barak,20.5,FALSE,36.8,8.77,0.428,low,0.04237861,0.7277691215993669,0,7.9474091917262e-05,0.030841842418736932,3.3680013984349035e-06,2.4511274192844093e-06,0
3419,23-04-2023,2023,Mizoram,Mamit,20.24632473415735,23.75,92.5,24.574226,37.298457860946655,37.298457860946655,low,25.4,high,3,Tlawng,9,FALSE,22.5,4.08,0.453,low,0.08188318,0.7109495026250039,0.7768698398515702,0.000131024,0.058214804,1.0728650814988e-05,7.627528960753061e-06,0
9349,08-09-2024,2024,Nagaland,Dimapur,81.22328923477602,26.5,93.25,7.788317,8.574813425540924,15.80111700296402,low,18,moderate,1,Brahmaputra (Tezpur gauge),65.23,TRUE,47,41.09,0.63,low,0.04358548,0.4174297935376853,0.3934693402873666,0.004496273,0.018193878,0.000195972,8.180464358468381e-05,1
2955,07-09-2024,2024,Tripura,Dhalai (Ambassa),12.155157192581873,24,91.75,0,16.24424171447754,57.81329131126404,low,16.3,moderate,0,Gomti,12,FALSE,59,6.55,0.546,low,0.03229546,0.3505399451488324,0,0.000841065,0.011320849388322531,2.716258777361655e-05,9.52157202826389e-06,0
4806,10-06-2024,2024,Sikkim,East Sikkim (Gangtok),14.045978741797946,27.25,88.5,41.28063,78.03115558624268,196.40266799926758,low,33.4,very_high,1,Teesta,15,FALSE,9.4,10.62,0.708,low,0.14820178,0.9032031749460475,0.3934693402873666,0.021041347020468254,0.1338563169019175,0.003118365,0.002816517,0
4166,10-07-2023,2023,Manipur,Senapati,58.15057874343564,25.75,94.25,1.0485219,6.477889537811279,52.587046176195145,low,9.7,low,0,Doyang,18,FALSE,38.9,9.76,0.542,low,0.033632245,0.15230101645017763,0,0.000776451,0.005122225,2.6113797200934215e-05,3.9771578570760844e-06,0
11803,21-07-2024,2024,Manipur,Senapati,34.46644505179551,25.5,94.25,3.5758142,11.202502489089966,31.523991838097572,low,9.1,low,1,Doyang,18,FALSE,66.7,12.29,0.683,low,0.037077323,0.13983432745204968,0.3934693402873666,0.012868764,0.005184682,0.000477139,6.672045613540997e-05,0
4057,12-10-2025,2025,Mizoram,Lunglei,26.538149821650695,23,92.5,16.283318,57.603166580200195,67.42541086673737,low,24,high,1,Tlawng,9,FALSE,84.2,4.21,0.468,low,0.06016197,0.6607563687658172,0.3934693402873666,0.000176856,0.039752405,1.0639982530871055e-05,7.030436220830087e-06,1
9331,09-04-2023,2023,Mizoram,Lunglei,40.08242859135367,23.25,92.75,0,0,80.35071563720703,low,21.9,high,2,Tlawng,9,FALSE,53.5,4.59,0.51,low,0.03229546,0.5785116791685816,0.6321205588285577,0.000409567,0.018683301803086656,1.322716070843422e-05,7.652066952068966e-06,0
9264,27-02-2025,2025,Sikkim,West Sikkim (Gyalshing),24.48279877827176,27.5,88.25,0,8.099467277526855,95.00512409210205,low,29.7,high,3,Teesta,15,FALSE,46,6.81,0.454,low,0.03229546,0.834334909,0.7768698398515702,0.00013367,0.026945231142886328,4.316946470296066e-06,3.6017791414595e-06,1
6925,24-08-2023,2023,Nagaland,Mon,18.865996589228967,26.75,95.25,0.39297724,56.29230356216431,89.58893394470215,low,11.6,moderate,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,88.3,117.43,1.111,critical,0.03279035,0.19781611144141822,0.3934693402873666,0.9855142760025332,0.00648646,0.03231536,0.006392499,1
7255,30-05-2025,2025,Nagaland,Wokha,28.253752999110198,26,94,18.312525,25.00532317,56.57707882,low,15.7,moderate,1,Doyang,18,FALSE,28.3,8.17,0.454,low,0.06491862,0.3281274275453745,0.3934693402873666,0.00013367,0.021301580559545633,8.67769657350351e-06,2.8473902536830175e-06,1
4807,03-08-2023,2023,Nagaland,Dimapur,96.17504637,26.75,93.5,10.144573,10.144573211669922,59.26120996,low,12.2,moderate,1,Dikrong,14,FALSE,40.7,8.18,0.584,low,0.047687817,0.2141650169574414,0.3934693402873666,0.00179671,0.010213062214623838,8.568115595205586e-05,1.834990621740522e-05,1
8091,01-07-2024,2024,Arunachal Pradesh,Lohit (Tezu),84.73182306958076,27.75,97,71.668335,205.70895385742188,219.2745729237795,moderate,28.5,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,209.1,76.1,0.72,low,0.36975533,0.8048153229861598,0.3934693402873666,0.026596994,0.2975847534899913,0.00983438,0.00791486,1
3957,02-07-2024,2024,Mizoram,Kolasib,40.660403036254486,24,93,17.270115,37.74708569049835,52.61107325553894,low,24.7,high,1,Tlawng,9,FALSE,41.4,5.11,0.568,low,0.06243292,0.6863980785519272,0.3934693402873666,0.001305321,0.042853835,8.149500945238852e-05,5.5938017899690626e-05,0
9637,21-06-2024,2024,Sikkim,East Sikkim (Gangtok),16.44773217539996,27.25,88.75,27.80116,148.2193660736084,284.18471336364746,low,29.8,high,2,Teesta,15,FALSE,23.5,14.46,0.964,high,0.09212558,0.8366257604866205,0.6321205588285577,0.7824497764231123,0.077074633,0.072083639,0.06030703,1
2654,27-09-2025,2025,Assam,Lakhimpur,30.883890043463268,27.5,94,83.16978,83.61014333367348,94.34253564476967,high,5,low,0,Subansiri,42,FALSE,30.9,26.42,0.629,low,0.48170593,0.07585818,0,0.004407633,0.036541335,0.002123183,0.000161061,1
2198,01-06-2025,2025,Meghalaya,East Garo Hills (Williamnagar),28.717284452545425,25.25,90.75,67.92477,682.0842514038086,806.5300521850586,moderate,17.7,moderate,1,Brahmaputra (Goalpara gauge),36.27,TRUE,103.1,40.01,1.103,critical,0.33558998,0.40532318982985244,0.3934693402873666,0.9830434644897993,0.1360223991900068,0.32989953178867054,0.13371593054795874,1
5462,29-08-2023,2023,Arunachal Pradesh,Dibang Valley (Anini),79.18774170406024,29.5,96,33.8,138.50000190734863,298.5999903678894,low,35.6,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,249,103.48,0.979,high,0.11425461,0.9308615796566533,0.3934693402873666,0.8292045179776254,0.10635522558439747,0.094740438,0.088190234,1
4338,12-08-2024,2024,Meghalaya,West Garo Hills (Tura),45.21424988362759,25.5,89.75,17.905033,80.06022071838379,111.6710000038147,low,14.7,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,62.2,23.33,0.815,moderate,0.06393615,0.2924875068613584,0,0.1544652650835345,0.018700525569299763,0.009875915,0.002888582,0
3051,02-12-2025,2025,Manipur,Senapati,71.89630443315728,25.75,94.5,0,0,0,low,6.7,low,0,Doyang,18,FALSE,45.7,15.86,0.881,moderate,0.03229546,0.098263769,0,0.40612689706585725,0.003173474,0.013116055667428269,0.001288833,0
5055,25-04-2024,2024,Meghalaya,West Garo Hills (Tura),32.49726549,25.75,90,0,0,0,low,14.5,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,30.1,25.5,0.891,moderate,0.03229546,0.2856375705089441,0,0.45512110762641994,0.009224797,0.014698346320267834,0.0041984,1
1484,21-06-2023,2023,Meghalaya,West Khasi Hills (Nongstoin),37.88431884844376,25.25,91.5,128.51122,382.9540023803711,1140.5823135375977,critical,20.5,high,1,Brahmaputra (Guwahati gauge),49.68,TRUE,101.6,48.74,0.981,high,0.850744,0.520821285,0.3934693402873666,0.8347951298093852,0.4430855882998862,0.7101969554426916,0.3698856912014713,1
3995,30-03-2024,2024,Sikkim,South Sikkim (Namchi),21.815625520404996,27,88.25,0,2.970168113708496,23.943865299224854,low,25.5,high,2,Teesta,15,FALSE,33.6,7.26,0.484,low,0.03229546,0.7143624294910559,0.6321205588285577,0.000243537,0.023070664513029335,7.865125002190002e-06,5.618549804815297e-06,1
10418,21-11-2025,2025,Arunachal Pradesh,Dibang Valley (Anini),34.75640507,28.5,95.75,0,0,0,low,32.5,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,140.8,45.66,0.432,low,0.03229546,0.8892726820276319,0.3934693402873666,8.609268612756602e-05,0.028719471882469958,2.780403051277039e-06,2.472536478526944e-06,0
4537,31-05-2025,2025,Arunachal Pradesh,Upper Siang (Yingkiong),46.26318120452458,28.5,95.5,100.29889,128.6227526664734,134.51289546489716,high,29.3,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,127.8,47.25,0.447,low,0.6483868,0.8249137318359602,0,0.000116209,0.5348631554322275,7.534868388900358e-05,6.215616401580603e-05,1
8468,07-07-2023,2023,Arunachal Pradesh,Dibang Valley (Anini),78.43989738,29.5,95.75,105.48392,143.4341066479683,186.9854035973549,high,31.1,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,239.5,84.67,0.801,moderate,0.6940998,0.8641271029909058,0.3934693402873666,0.12131883789173692,0.599790435,0.084207379,0.072765879,1
2108,07-08-2023,2023,Arunachal Pradesh,West Kameng (Bomdila),88.47345759745103,28,92.75,8.025366,46.85176467895508,74.47693443,low,16.9,moderate,2,Dikrong,14,FALSE,131.8,14.18,1.013,critical,0.04398247,0.3736320082718519,0.6321205588285577,0.9055096310498404,0.016433258,0.039826549,0.014880473435056569,1
528,14-09-2024,2024,Nagaland,Tuensang,8.646581174155722,26.25,94.75,0,0.16788175702095032,49.27558782696724,low,13,moderate,0,Doyang,18,FALSE,51.7,13.57,0.754,low,0.03229546,0.2374580283439025,0,0.051173700917091634,0.007668817,0.001652678,0.000392442,1
2537,20-08-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),25.65330567,25.75,91.25,104.44259,114.59479236602783,128.9436708688736,high,27.5,high,3,Brahmaputra (Guwahati gauge),49.68,TRUE,64.7,34.08,0.686,low,0.68518496,0.7772998611746911,0.7768698398515702,0.013653659097350898,0.5325941708644758,0.009355282,0.007271859,0
9622,01-02-2024,2024,Manipur,Senapati,2.998475391388058,25.25,94,0,0,0,low,15.9,moderate,3,Imphal River,8,FALSE,48.2,4.46,0.557,low,0.03229546,0.3355177436521295,0.7768698398515702,0.001047815,0.0108357,3.383966488802633e-05,1.1353808009174785e-05,0
3974,28-06-2024,2024,Nagaland,Mon,28.428598086515905,27,95,57.751125,64.18189644813538,136.6774513721466,moderate,16.6,moderate,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,54.3,100.94,0.955,high,0.25162676,0.3620063293390162,0.3934693402873666,0.7502601055951174,0.09109048,0.18878551935374605,0.068341553,1
1809,22-03-2023,2023,Meghalaya,West Khasi Hills (Nongstoin),30.089783951068583,25.25,91.25,63.203384,193.4189453,242.35243314504623,moderate,18.9,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,110,34.08,0.686,low,0.29486644,0.4542946124155941,0,0.013653659097350898,0.13395623629183864,0.004026006,0.001828993,0
6969,03-01-2024,2024,Manipur,Senapati,105.61098632411498,25.5,93,0,0,0,low,23.5,high,0,Barak,20.5,FALSE,77.7,8.88,0.433,low,0.03229546,0.6418340450887311,0,8.783172099800335e-05,0.020728326849204847,2.8365659854068514e-06,1.820604620574782e-06,0
4762,02-07-2024,2024,Meghalaya,East Garo Hills (Williamnagar),13.236422837073917,25.5,90.75,79.81392,540.8295440673828,601.3828032910824,moderate,19.7,moderate,0,Brahmaputra (Goalpara gauge),36.27,TRUE,75.6,38.26,1.055,critical,0.44832438,0.4875026035157896,0,0.9568927450589139,0.2185593035933665,0.4289983488608124,0.20913781197362102,0
346,17-03-2023,2023,Assam,Barpeta,53.895228654858506,26.75,91.25,0,17.03665566444397,17.03665566444397,low,9.2,low,1,Manas,33,FALSE,53.9,32.08,0.972,high,0.03229546,0.14185106490048777,0.3934693402873666,0.8084546514385325,0.004581146,0.026109416267348615,0.003703649,1
10466,08-07-2024,2024,Arunachal Pradesh,Tawang,58.954291787966106,28,92.25,12.879308,46.57441806793213,111.27972602844238,low,17.1,moderate,2,Brahmaputra (Tezpur gauge),65.23,TRUE,161.7,50.36,0.772,low,0.052908707,0.38146531664944733,0.6321205588285577,0.071757542,0.020182837,0.003796599,0.001448271,1
10191,01-06-2025,2025,Assam,Tinsukia,48.08569117445417,27.75,95.75,42.397522,190.21551895141602,200.92911219596863,low,7.7,low,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,89,70.82,0.67,low,0.15393065,0.11405238127979084,0.3934693402873666,0.009951802,0.017556157088794728,0.001531887,0.000174715,0
1080,11-04-2025,2025,Meghalaya,Ri Bhoi (Nongpoh),39.58755799595788,26,92.25,18.502235,18.502235412597656,32.77481088042259,low,18.7,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,54.2,26.98,0.543,low,0.06538079,0.44604424528039294,0,0.000792124,0.029162724836792546,5.178970142317621e-05,2.3100498284597525e-05,0
